text,label
mi sento completamente distratto ed emotivamente svuotato,sadness
"Sono esausto e mi sento un po' cupo, ma ora sono livido oltre a tutto il resto",sadness
mi sento così sicuro e nascosto,joy
Mi sento troppo torturato per scrivere oggi,sadness
ti prometto che dopo ti sentirai ispirato,optimism
sento però di possedere qualcosa di molto più prezioso dei sentimenti,optimism
"Sento che lavorando insieme e sostenendoci a vicenda nel complesso posso rappresentare una voce più giovane e più ampia in politica, cosa posso dire al riguardo?",optimism
"Sono solo in questo appartamento, ho la sensazione opprimente di essere osservato e di non essere il benvenuto",disgust
mi sento fortunato di avere persone nella mia vita che mi ricordano continuamente che ho fatto la cosa giusta e che ho un aspetto migliore così,optimism
ero arrivato ad associare i brutti sentimenti a un cattivo comportamento e questo continuava,sadness
Provo per te un affetto così grande che non vede l'ora di essere trasmesso,joy
"Sto e sto cercando delle canotte, ho dei pantaloncini ma quelli lunghi perché sono paranoico perché ho la cellulite ovunque",fear
sento che per me è stato un po' un intervento divino,joy
"quello che so è che è qui e sono così grato per la sua presenza calda, amorevole e pacifica che sento quando la mia rabbia o i sentimenti di scontento e frustrazione divampano",optimism
"Sto cercando di essere comprensivo e di mentalità aperta, ma mi sento completamente incazzato per alcune cose",anger
"non so se questo aiuta affatto, ma scrivere tutto questo mi ha fatto sentire un po' pentito di vergognarmi di chi ero e anche se ho altro da condividere, semplicemente non credo di poterlo fare in questo momento",sadness
sono felice di questa soluzione,joy
"il libro mi è comunque piaciuto e mi sono piaciuti soprattutto i personaggi dei fratelli, uno infuocato dallo spirito investigativo e l'altro scettico ma disposto a sostenere suo fratello in una rissa",joy
Non sono sicuro se sono solo io a sentirmi così o se tutti tranne le anime torturate non sono i migliori fidanzati,sadness
"non ho condotto un sondaggio ma è molto probabile che molti di loro si sentano assaliti dai propri demoni e da altri creatori come mi sarei sentito se le pareti fossero state ricoperte solo da figure eminenti, eroi patriottici e gesta epiche",optimism
Penso che fossimo a un livello di comprensione anche se sento ancora che è titubante,fear
mi sento così virtuoso quando andiamo in gita,joy
"Non mentirò, ero un po' triste e giù e mi sentivo piuttosto solo",sadness
"Sono entusiasta di questo momento in cui il progetto di riprogettazione ""ever after"" di classe inizia questa settimana",joy
"sento che avrebbe potuto essere evitato con alcuni marcatori di fiamme o tumuli, ero molto seccato a questo punto",anger
Non l'ho mai detto al mio ragazzo o ai suoi genitori e ricordo di essermi sentito in imbarazzo e forse anche un po' di vergogna,sadness
mi sento più irritato e infastidito dalle loro visite,anger
Mi sento completamente idiota a non poter contribuire,anger
"Non sono felice, mi sento felice di avere il sole in borsa, sono inutile ma non per molto, il futuro sta arrivando",joy
quello che mi sento forte è che non lascio che la rabbia vinca,optimism
"mi sento sempre così impotente durante i momenti di disastro, ma mi sento un po' meglio sapendo che anche pochi dollari possono fare la differenza per qualcuno che ne ha bisogno",optimism
Onestamente mi sento estremamente timido nel chiedere ai miei amici di fotografarmi quanto devono pensare che io sia vanitoso,sadness
"Troverò quell'inafferrabile secondo vento e mi sentirò più fiducioso, ma oggi sono un href http www",optimism
"mi sento intimidito, nervoso e sopraffatto e tremo come una foglia",fear
mi faccio sentire utile scopando un ragazzo,anger
mi sento molto ispirato a creare e ho pensato molto all'ispirazione questa settimana,optimism
Penso che la maggior parte delle interazioni di persona siano probabilmente sufficientemente rispettose ed educate da far sì che le donne non si sentano maltrattate,optimism
"Mi sento davvero favoloso con la mia giacca e le mie scarpe, nessuna stronza mi abbatterà ahah",joy
"Ho scelto di camminare con Gesù e forse mi sento un po' infelice, me ne fregherò e penserò a questi tre ragazzi",anger
"ho passato una bella giornata ma in questo momento mi sento piuttosto irritabile senza un vero motivo, il che significa che non è successo nulla di significativo che mi abbia fatto sentire infastidito",anger
mi sento felice e incazzato allo stesso tempo,anger
mi chiedo se i proprietari di casa si sentirebbero strani se parcheggiassi per ammirare il loro paesaggio,disgust
Provo entrambi impazienza per il ritmo della perdita e sono impressionato allo stesso tempo,optimism
Sono un ragazzo grande e sono entrato in alcuni degli impianti con cui abbiamo lavorato per provarli e vedere come si sentono e lascia che ti dica che è stato tutt'altro che piacevole,sadness
"ho fatto commissioni per comprare a Cora qualche tutina da neonato non avevo mai fatto nessun bambino da neonato e sono andato a pranzo fuori per festeggiare quanto mi sentivo bene mi sento benissimo, senza dolore, senza antidolorifici, e mi muovevo quasi del tutto normalmente durante le giornate fuori casa",joy
davvero non mi sento adatto ai bambini,disgust
mi sento furioso con me stesso,anger
"penso o sento, ma come questa persona ne rimango ancora stupito",joy
"mi piace pensare di presentare me stesso e la vita e i tempi della mamma che lavora secondo un buon standard e se mai mi manca un apostrofo o sbagli l'ortografia di una parola particolare, non esitate a chiamarmi",optimism
Non sento di potergli chiedere quella che sembra una domanda stupida,sadness
sono orgoglioso di conoscere diverse persone che meritano di fare un progresso ormai da un po' e che finalmente l'hanno fatto questa volta o l'ultima volta in alcuni casi,optimism
rinuncio ai miei obiettivi se li ritengo noiosi,sadness
Sono stato attento a assicurarmi che i personaggi presenti potessero sentirti comprensivo,optimism
non sono arrivato alla riunione dei osservatori del peso sentendomi in colpa mi sono assicurato di fare una sana colazione a base di yogurt museli e frutta,sadness
"sento il punto dolente sul piede quando lo fletto in un certo modo, quindi sono tornato a indossare scarpe tutto il giorno per questo cowboy",joy
"so che sembra strano, vero",sadness
Pensavo che lo yoga dovesse farmi sentire tranquillo e pacifico e scolpire le mie gambe in quelle di una dea greca,joy
sento che è una di quelle cose di cui non parli troppo perché poi troppe persone vengono a saperlo e il piano non ha un sapore così dolce né sembra un piano,sadness
lasciai il teatro passai tristemente la mano sugli schienali rossi e morbidi dei sedili di fronte a me sentendomi quasi addolorato perché non sarei tornato per molto tempo,sadness
ho chiesto ad alcune ragazze cosa significasse per loro essere apprezzate e la maggior parte della risposta è stata che si sentivano apprezzate quando le persone intorno a loro le facevano sentire apprezzate e le trattavano in modo amorevole e premuroso,optimism
mi sento molto meschino in questo momento,sadness
non ero la persona che mi stava aiutando mi sono reso conto che ero stato io a ispirare tutte queste persone a iniziare un'opera di beneficenza e non posso fare a meno di sentirmi orgoglioso,joy
Mi sento così incredibilmente emozionato per il mio matrimonio,joy
mi vergogno in un modo strano,sadness
Sospetto che gran parte del Paese si senta turbata dai tragici eventi della scorsa settimana,sadness
Mi sento così perché per la maggior parte ho accettato che questa faccia parte della mia vita e che le persone non cambieranno mai,optimism
Trovo che mi rilassi e mi senta produttivo nel preparare il cibo perché il prodotto finale dovrebbe avere un buon sapore e soddisfare me stesso e le altre persone,optimism
sento che a volte sono stato distratto e negligente sono grato che non si tratti di aggiungere un'altra casella per controllare le mie giornate altrimenti impegnative,optimism
"Provo qualcosa per queste persone, ma quella riga di apertura mostra quanto possano essere inadeguate le parole semplici",sadness
"Sono stato troppo in profondità nelle paludi, nuotando in acque fangose, torturato dalla paura, sentendomi solo e perso",fear
Non mi sentivo talentuoso in nulla di ciò che stavo facendo e alla fine non ci mettevo completamente,sadness
"ho letto il suo blog e sento che è una persona a cui non importa come la gente la guarda e crede nell'essere se stessa, non importa quanto stronzo, fastidioso o egocentrico possa sembrare alle persone",anger
"sono seduto qui sentendomi molto distratto e non voglio scrivere la scena successiva del mio nano, ma ancora stupro, tortura e cose brutte",anger
mi sono imbattuto in qualcosa che mi ha fatto sentire uno schifo,sadness
Adoro le giostre ma non sentivo troppo caldo oggi,joy
mi sento infastidito da una qualsiasi di queste cose apro una porta,sadness
mi sono ritrovato a provare nostalgia mentre pensavo alle piccole cronache vescovili temporaneamente abbandonate,sadness
"perdono me stesso per aver accettato e permesso a me stesso di pensare che mentre scrivo questo blog qualcuno si sentirà dispiaciuto per me, dammi un po' di comprensione e dimmi che ho ragione",sadness
mi sento irritabile per il numero di persone che sono entrate nel nostro ufficio lamentandosi della propria situazione mi rendo conto che non mi sto esercitando a pensare alle cose belle e trovo che sia un modo migliore per calarmi nel presente,anger
"Sono fin troppo consapevole della forza del sentimento che questa casa nutre riguardo alla morte tragica e inutile di tanti uomini, donne e bambini",sadness
Sento che per tutti voi che mi avete supportato è così estremo che non ci sarebbe modo di dargli un valore numerico,sadness
"ritengo che tali compiti non siano importanti per la nostra professione, semplicemente non sono qualificato per discuterli tutti",sadness
mi sento orgoglioso e felice e anche molto grato a tutti coloro che mi leggono,joy
"Mi sento tremante a causa delle emozioni violente, ma sono ancora in piedi",sadness
mi sento come se fossi tutto testardo e avaro,sadness
"sono stato così, mi sento come se potessi entrare e uscire da tutte le vostre vite calpestando i vostri cuori amorevoli con i miei tacchi a spillo",joy
"rileggo per confortarmi la familiarità di un libro di cui conosco già la trama, è più facile da affrontare quando mi sento stressato rispetto a un libro nuovo per me con tutte le sue incognite",sadness
lo adoro ma a volte mi sento esausto,joy
"mi dispiace, mi sento così incerto a riguardo",sadness
Mi sento una persona schifosa a cui piacciono i complimenti come qualsiasi altra ragazza,anger
sto dormendo non sentirei dolore ma quell'atto violento sarebbe comunque del tutto ingiustificato,anger
mi sento oppresso e bloccato al centro di un tunnel buio,sadness
"So che i loro sentimenti sono molto reali e non meschini, ma non lo sono nemmeno i miei qui",sadness
guardavo i grattacieli e mi stupivo che questa ragazzina del Montana fosse lì,joy
"non voglio, mi sento irritato",anger
mi sento come se sembrassi un miserabile mucchio,sadness
mi sento davvero inutile in questo mondo,sadness
Sicuramente non mi sento spaventato o qualcosa del genere in questo momento,fear
Ora sono al secondo giorno del piano e mi sento positivo,optimism
Mi sento davvero malissimo perché anche il mio journaling si è interrotto bruscamente,sadness
mi sento come se oggi fosse un regalo positivo consegnato a noi insegnanti in una settimana molto stressante,optimism
anch'io mi sento tremante stamattina dopo averli presi,fear
mi sento come se avessero affrettato la relazione,sadness
Ritengo che questi sentimenti dovrebbero essere repressi e non espressi,optimism
mi sono trovato sopraffatto dalla gelosia e dal disprezzo per me stesso e mi sono ritrovato a provare questo nei confronti della vita dei miei dolci amici e conoscenti come rappresentata sui social media,sadness
Mi sento l'ultima volta che sei quello che si sente paranoico,fear
so come ci si sente ad essere torturati,sadness
ti dirò che mi sento piuttosto rinvigorito,joy
ho sfogato i miei sentimenti verso la patetica scusa di un comunicato,anger
ho immaginato i terreni lì e non vedo l'ora di tornarci,optimism
sento la tua presenza come un tocco gentile,optimism
Mi sento ancora un po' stanco per la perdita di sonno e cerco di dormire più a lungo possibile ogni mattina,sadness
"Mi sentirei così, non so, forse un po' risentito",sadness
ho iniziato a usarlo per la prima volta non mi piaceva perché mi sembrava che mi sporcasse molto i capelli anche se mi ero appena lavato i capelli,sadness
guardo la loro situazione e mi sento così geloso che quasi non riesco a sopportarlo,sadness
mi sento trionfante oggi,joy
sento che lo scrittore vuole che io la pensi così e affermare che non gli piacciono più le pulsar è un personaggio meschino ed esilarante,anger
Mi sento sentimentale o ho bisogno di rassicurazione,sadness
Non ho mai letto che spieghi perché mi sento sempre così e mi rassicura che non sono solo difettoso in qualche modo,sadness
"Vengo in contatto regolarmente e prima riesco a capire come essere gentile con loro in tutte le situazioni, prima si sentiranno apprezzati, apprezzati, amati e nascerà il desiderio di imparare a trasmettere quella gentilezza agli altri come sto imparando a fare Fare",optimism
"Ho provato ad aggiungere qualsiasi altro tipo di formaggio e stiamo parlando di piccole quantità, mi sono sentito di nuovo di merda",anger
"Mi sembra di condividere la stessa passione per i tour a lunga distanza e per le Harley Davidson, quindi sono sicuro che annoieremo fino alle lacrime ogni persona a portata d'orecchio",joy
"non so se sia principalmente perché si sta sforzando di distrarsi o se si sente più determinato o cosa, ma penso che anche se sta ancora soffrendo sta imparando ad affrontarlo kame prende fiato",optimism
Aiuto mia figlia quando si sente arrabbiata,anger
mi sento malissimo quando ferisco peggio i sentimenti delle persone in seguito e spero sempre di non farlo mai più,sadness
mi sento un po' glamour e ho bagnato il pennello,joy
"ti sento così, quindi non aver paura e prega ancora, ho bisogno che tu torni indietro nel tempo, perdona i miei peccati, così, pigrizia",optimism
sono cresciuto sentendomi brutto e inadeguato,sadness
mi sento davvero realizzato dopo essere stato imbarazzato da questi vestiti e pronto a donarli a un ente di beneficenza o a buttarli via,joy
non credo che siamo ancora a quel punto e prevedo molto traffico tra il mio letto e la culla finché lui non sarà abbastanza grande da non pensare più che io sia l'unica risposta accettabile nell'oscurità,sadness
So che mi sento malissimo quando chiedo a mio marito di guardare Audrey giusto il tempo necessario per farmi una doccia,sadness
"Odio me stesso per sentirmi così infastidito dalla parola squadra, dalla parola badminton",anger
potevo entrare in empatia con Tab a causa degli ormoni in tempesta e la sensazione di connessione come se qualcun altro ti facesse credere che sei intelligente e meriti attenzione,anger
Mi sento così rinvigorito che dimentico completamente cosa vuol dire avere il raffreddore,joy
Non ti darò troppo nel caso ti sentissi avido,optimism
"ti dico che ti amo e che i miei sentimenti sono sinceri, mia cara",joy
"sento il dolore nelle vene, è così vanitoso, sono pazzo",anger
sento che mi preoccupo troppo e molto per cose futili come,sadness
volevo ringraziarli tutti per aver dato a me e a Jordan la possibilità di stare insieme senza alcuna distrazione e per averci fatto sentire così accolti e amati,joy
"Mi sento affermato, gentile e sensuale e avrò meno dubbi su me stesso quando arriveranno generazioni http href",optimism
ho trascorso le mie ore di veglia godendomi la libertà di non possedere un cellulare sentendomi compiaciuto di averlo in situazioni in cui un telefono sarebbe stato terribilmente conveniente e rispondendo a domande incredule,anger
Non mi piace sentirmi come uno scolaretto impaziente che aspetta ore e ore solo per toccare lo scintillante alluminio,anger
"mi sento così avido, così bisognoso, così impotente",sadness
quando ho sentito l'ultimo regolamento del governo socialista riguardante le pensioni,disgust
"mi sento così male, ha detto",sadness
ho finalmente lanciato il cast del mio show in studio ed è fantastico,joy
mi sento estremamente triste e confuso,sadness
mi sento così appassionato,joy
"Mi sento inutile e inutile e mi sento come se la terza ruota di tutti, nemmeno la seconda",sadness
ho provato questa emozione quando il mio nome è stato annunciato alla radio che ero stato selezionato per venire alla scuola di scienze della salute di Lilongwe per seguire un corso di formazione come assistente medico,joy
"Mi sentivo superiore alle donne che avevano lasciato i mariti alcolizzati, ero più forte e più devota e non l'avrei mai fatto",optimism
Mi dispiace davvero per le donne che devono lavorare con questi odiosi cretini,anger
"l'ultima volta non ho dovuto bere tanto quanto fanno le persone che si sottopongono a un'ecografia settimane o prima, ma era comunque abbastanza da farmi sentire decisamente desideroso di andare in bagno alla fine",disgust
"Penso che sia perfettamente accettabile consumare Chex Party Mix fatto in casa a colazione durante le vacanze, dato che si tratta principalmente di cereali",joy
"ho la sensazione che non pensino che sia sincero quando lo è davvero, ce lo ha detto in esclusiva",disgust
"Avrei sempre questa canzone bloccata nella mia testa dopo un bombardamento o un incidente e poi mi sentirei un po' strano perché se non presti davvero attenzione al testo sembra una canzone così allegra, non il tipo che dovresti canticchiare giorni difficili",sadness
"Sento che i miei commenti o la mia opinione sono sinceri, ma alcune persone ricevono il messaggio sbagliato",optimism
"Mi dispiace, mi sento un po' stronza e di cattivo gusto, alcune donne sono entrate e si sono sedute accanto a me",anger
mi sento come se il fascino mi avesse dato i mezzi per trascorrere quei pochi anni in cui i miei figli erano molto piccoli a casa con loro,joy
Sono davvero felice ma mi sento esausto,joy
provo una specie di dolore sordo per questo,sadness
"mi sento particolarmente a disagio per quanto un autista guarda dall'alto al telefono, grido gli occhi al premio",anger
Ho lasciato la miscela profumata all'arancia bianca ma sentiti libera di colorarla se lo desideri,optimism
Li apprezzo sempre e non esitate a diventare un follower e tornare a trovarci presto,optimism
Me ne sono andato soddisfatto del fatto che Donna sapesse cosa stava facendo e che ero in buone mani,optimism
"ho iniziato a sentirmi a disagio con i miei amici eterosessuali, in particolare dopo che uno di loro, ubriaco, si è avvicinato a me afferrandomi per la vita mentre tentava di sussurrarmi qualche parolina all'orecchio durante una festa quella stessa settimana",sadness
mi sento a disagio qui,sadness
"Avrei potuto fare di più, ma sentivo una piacevole stanchezza e sudavo molto, quindi mi sono fermato lì",sadness
Non mi sento affatto sgradito nel mio gruppo e le mie opinioni non sono rare,anticipation
"mi sento come se fossi super ricco, un po' come quando potevo bere goldschlager ahah",joy
Penso che sia scortese dire che è migliore di tutti gli altri uomini,disgust
mi sento accettato a causa della mia condizione,optimism
Tuttavia non mi sono sentito fortunato e non mi sento ancora fortunato,sadness
sono riuscito a reimparare a sentirmi di nuovo insicuro,sadness
"intendo dire che l'idea è ovviamente inebriante ed è fantastico quando accade, ma cosa succede la mattina quando ti svegli e devi andare a lavorare e quindi è tutto nella tua merda per qualcosa che è completamente poco pratico",anger
Sono su così tanti social network in questo momento e a volte mi sento come se fossi piuttosto parlato,sadness
sento che dovrei avere uno stile di vita da rockstar ma mi piacerebbe almeno passare un terzo della mia vita a fare qualcosa che ritengo valga la pena,optimism
"mi sento molto agitato, sono a cavallo tra articolarità e incoerenza",anger
Comincio a sentirmi un po' sopraffatto sapendo che devo fermarmi,sadness
"Non so voi, ma a volte ho la sensazione che il mondo sia profondamente turbato, patologicamente turbato",sadness
Sento che danno vita ai personaggi completamente e sono sempre sorpreso di ciò che gli attori fanno insieme,joy
a volte mi sentivo confuso e questo mi faceva sentire inutile,sadness
ho il cuore spezzato per aver perso quel figlio e poi mi sento in colpa perché i miei genitori e mia moglie sono stati così al di sotto della media negli ultimi mesi,sadness
ho notato che mi sentivo molto stressato e ansioso e non riuscivo proprio a capirne il motivo,fear
"Non ho mai provato tanta vergogna, così umiliato in vita mia",sadness
"esisto perché la mia esistenza significa qualcosa per qualcuno a parte la mia famiglia mi chiedo sempre quale sia la mia esistenza e adesso, cazzo, mi sento così stupido che non avevo mai pensato al suo scopo",anger
La prossima settimana inizierò a lavorare a tempo pieno dove mi trovo attualmente e mi sento un po' ingrato al momento,sadness
"ho imparato quanto questo posto sia più simile a un quartiere, gli umani con i cani sono stati molto comprensivi e capisco il mio donchisciottesco bisogno di portare a spasso un cane per passeggiare, punto",optimism
Rimango fiducioso che la sensazione che provo sia effettivamente l'eccitazione di un amico mancato da tempo,joy
"Voglio così tanto essere sano e felice che il fatto che sto guarendo e senza la gamba mi fa sentire inutile, non vuota",optimism
ho chiuso il telefono sentendomi insensibile,sadness
sentivo anche la sindrome della gamba senza riposo mentre mi spostavo avanti e indietro tra le gambe cercando di fare qualcosa con la mia energia in eccesso che mi colpì,sadness
"mi sento molto più leggero, più chiaro e più energico",joy
mi sento senza cuore anche se mi fa male il cuore,sadness
Sento che i miei sforzi sono tutti vani e continuare a perseguirli non farà altro che mettermi in imbarazzo lungo la strada,sadness
"ho iniziato a sentirmi un po' strano ma non era ansia ma in quel momento non lo sapevo quindi ho iniziato a dire a mio fratello che non mi sentivo bene e lui ha detto ""cosa c'è che non va"" ho detto ""non lo so ma è meglio che guidi"" così ho accostato e ho lasciato che lui guidare",fear
mi sento così noioso con i miei capelli lisci da anni ahah,joy
mi sento marcio ma non riesco nemmeno a suggerire che perdere il senso dell'olfatto sia un'esperienza terribilmente disorientante per un appassionato di vino sembra convincere la gente che potrei non vivere per sentirmi di nuovo bene,sadness
"Sono tornato a casa e ho detto a Peter come mi sentivo, non era affatto scioccato da quello che gli stavo dicendo",disgust
Sono arrivato a pensare a un personaggio secondario in uno dei miei giganti cinematografici preferiti di tutti i tempi,joy
Potevo quasi sentire il suo tocco gentile nel raggio di luna che mandava a splendere su di me aggiunse toccandogli il viso con aria sognante,joy
O devo sentirmi sottomesso e come tale accettare di sopportare il dolore per qualcuno oppure non deve essere presentata un'opzione,sadness
"facevo davvero fatica a correre a causa del disagio che provavo, ma ero determinato a continuare perché la folla sul ponte era enorme e non volevo essere una delle prime persone che vedevano camminare o fermarsi",fear
sento che questo batte praticamente qualsiasi fondotinta popolare di fascia alta sul mercato sia da Ulta che da Sephora,optimism
stavo semplicemente esprimendo me stessa e il suo gesto inaspettato e gentile mi ha fatto sentire male per un breve momento perché non era mia intenzione ma per un momento più ampio che rimane con me mi ha ricordato le mie benedizioni come avere buoni amici che ti sostengono,optimism
odiavo dover lavorare tutti i giorni senza giorni liberi per le prossime due settimane non mi piaceva il mio lavoro e mi sentivo un insuccesso quando ne parlavo con altre persone,anger
"devo continuare a lottare per la mia vita finché non avrò davvero esaurito la capacità di lottare e ci sono stato abbastanza vicino due volte per capire un po' come ci si sente e non siamo ancora arrivati, non importa quanto tutto questo possa sembrare disperato",sadness
mi sento solo turbato,sadness
"mi piace fare recensioni e l'ho ricevuto da Target qualche giorno fa, quindi ritengo accettabile recensirlo per tutti voi amanti del trucco",joy
"sento di essermi impegnata a fare il possibile per ridurre il mio impatto sull'ambiente, ha scritto nel suo blog babsbrisbane",optimism
"mi sento piuttosto soddisfatto di queste piccole notizie, quindi stasera festeggerò con un incontro con i birrai Hawkshead con alcuni dei miei membri in uno dei miei pub più nuovi",joy
mi sono svegliato e sono grato a Dio per avermi dato un altro giorno per andare avanti,joy
sento che è così importante per me benedire pubblicamente il mio virus,optimism
Sono entusiasta che entro la fine del mese questo round sarà completato e potrò iniziare a riprendermi,joy
"Vorrei che ci fossero più volte in cui avesse semplicemente bisogno che la tenessi in braccio e la cullassi per addormentarla perché quelli sono i momenti in cui mi sento più riuscito come padre, quelle volte in cui sono in grado di soddisfare tutti i suoi bisogni semplicemente essendo lì per lei",optimism
"Ultimamente non sto davvero raccogliendo informazioni, il che potrebbe spiegare perché ultimamente mi sono sentito un po' insoddisfatto",anger
mi sento esattamente ogni volta che mi sento solo o depresso e poi lo prego per aiuto e guida a href http,sadness
Devo dire che non considero la mia famiglia distrutta né provo alcun dispiacere per la mancanza di un padre accanto,sadness
mi sento un po' sporco,disgust
mi sento così sollevato e felice di realizzare ciò che viene detto,joy
"voglio dire è che quando siamo fedeli a noi stessi e al nostro stile e vediamo un riflesso che ci piace nello specchio, tutta la bruttezza della società che è lì per farci sentire brutti o inadeguati in base al nostro aspetto improvvisamente viene completamente annullata",sadness
non mi sento sicuro,fear
"sento che la sto gestendo bene e mi sto divertendo, ha detto",joy
Però quest'anno non mi sento particolarmente allegro,sadness
provo un'eccitazione e una felicità speciali,joy
Credo che tu debba smettere di sentirti amareggiato ed essere realista,optimism
ho avuto un ottimo pompaggio e a metà dell'allenamento ho iniziato a sentirmi benissimo,joy
"Rimango più distante dagli altri, sento che è strano perché a volte ho la sensazione che una nuova amicizia stia crescendo o formandosi",sadness
lascio qualcosa a volte metto qualche spicciolo nel barattolo delle mance altre volte non lascio nulla ma mi sento scortese nel farlo ahah,anger
"sono molto più avanti rispetto al tankouban venduto qui, semplicemente non sarà più lo stesso e l'attesa non sarà così elettrizzante ma accidenti a me se provo anche solo un leggero rimorso per questo",anger
"Vengo pagato troppo perché ricevo così tante consegne al lavoro, mi vergogno un po', quindi limiterò le spese per un po'",sadness
mi dispiace buttare giù lo show fino a questo punto ma non ho visto Smackdown questa settimana e non posso dare per scontato che abbia portato avanti lo show come fa ogni settimana Daniel Bryan non appare nello show,sadness
Sono felice dell’esito di queste lunghe elezioni e sono felice che siano finite,joy
mi sento come se non andassi da nessuna parte e che il periodo in cui ero così affascinato dalla vita e dalle opzioni che mi proponeva sia ormai finito,sadness
"forse potrei farla franca con melodie folk più semplici in alcune canzoni, qualcosa di abbastanza prevedibile, ma se fossimo solo io e una chitarra finirebbe per sembrare noioso",sadness
Non mi piace il Natale perché mi sembra che abbia perso il suo significato,sadness
mi sento meno solo,optimism
"Penso che siano una delle squadre più talentuose della NFL, ma per qualche motivo la gente pensa che non ci sia nulla da temere contro di loro",fear
Sento che la decisione del cuore di smettere di preoccuparsi può essere invertita,sadness
però ho la sensazione che sarà un po' più complicato tornare a casa,fear
mi sento accolto nella stalla come un figlio che torna a casa,joy
"Vorrei avere il linguaggio giusto per trasmettere i sentimenti simultanei di eccitazione, di godimento pacifico del ciclismo di campagna, ma anche di essere fuori dal mio elemento",joy
Penso che non ci siano scuse per inviti noiosi,sadness
mi sentivo per lui come se fosse orribile e costoso quando succede,disgust
"oggi mi sono anche procurato degli ottimi pressini per condimenti mentre ero al nostro garden center locale, quindi sento di aver ottenuto qualcosa per le festività natalizie",joy
Mi sveglio di nuovo nel cuore della notte con dolori e dolori e generalmente mi sento scontroso,sadness
"Non mi sento tradito perché il pugnalatore alle spalle non aveva basi per la sua accusa, ma sono semplicemente stupito dalla capacità di alcune persone di fare queste cose",disgust
ho iniziato a leggere City of Dark Magic ho pensato che sarebbe stata una sfida apprezzarlo davvero dato che sentivo che i contenuti sulla famosa musica classica erano al di sopra delle mie capacità ma fortunatamente dopo aver letto il primo capitolo sono diventato più fiducioso e ho iniziato a sentirmi meno stupido,joy
Non sono costantemente arrapato e non mi sento sempre giocoso,joy
mi sento più timido in svedese,fear
"Mi permetterò di versare qualche lacrima e di sentirmi amareggiato, confuso, frustrato e ferito per l'ultima volta",anger
"Ti incoraggio la prossima volta che ti senti un po' a disagio, a fare del tuo meglio per accettarlo",optimism
mi sento inutile a href http juliemadblogger,sadness
ho la sensazione che i corvi e i galli si uniranno ai cavalli e andranno contro gli squali toro e altri mostri che stanno cercando di impossessarsi del fantastico ranch,fear
Non ho paura di sentire profondamente che molte persone sono troppo spaventate per permettersi di eliminare lo stile div sia dal fondo dell'imbottitura,fear
Mi sento ancora troppo grassoccio per indossare i graziosi vestiti estivi che avevo sognato,sadness
"mi sento marcio, mi si gonfiano ancora i piedi e dopo aver mangiato mi sento male e più mangio mi sento male",sadness
ritengo che sia accettabile in quanto questo non è il cibo di tutti i giorni,anger
ho avuto la fortuna di sentirmi e spremermi per vincere in un'altra sfida festosa che coinvolgeva una scatola piena di oggetti che dovevamo identificare accarezzando ciecamente attraverso un buco,joy
Mi sento molto incerto riguardo al mio futuro,fear
Mi sento come se non fossi abbastanza intelligente e interessante per il mio ragazzo e che si sentirebbe più stimolato o felice con qualcun altro,sadness
Penso che i personaggi più simpatici non siano abbastanza importanti per la trama,sadness
mi piace questo mondo e farne un elenco mi fa sempre sentire felice,joy
Sono molto rattristato dal fatto che il re che una volta rispettavo molto per quanto riguarda i monarchi fosse nella migliore delle ipotesi inefficace,sadness
mi sento più energico,joy
Mi sento molto onorato di quanto ha condiviso ed espresso con me e che si fidi di me,joy
sento questa strana sorta di liberazione,optimism
Sento solo che se metto fine al nostro matrimonio lui merita una spiegazione veritiera,sadness
mi sento così strano e pieno di meraviglie su un milione di cose diverse,sadness
ho la sensazione che la maggior parte delle persone lo troverà piuttosto piacevole,joy
credo che con la mente concentrata sulla frenetica corsa quotidiana i nostri corpi semplicemente dimentichino come sentirsi vitali e liberi un classico caso in cui perdi ciò che non usi,sadness
mi sveglio ancora con la sensazione di sospetto,fear
mi sento un po' titubante ad andarmene questa volta,fear
"ho inserito tutti i valori della mia pressione sanguigna del mese, ma ho la sensazione che non sarà molto soddisfatto della mancanza di informazioni mancanti",anger
mi sento così disgustato quando vedo il sangue e mi viene voglia di svenire e anche quando le persone mangiano carne cruda davanti a me,anger
"Mi sento sempre così agitato, eccessivamente eccitato e impaziente verso coloro che mi sono vicini",anger
Ora mi sento felice ma scoraggiato,joy
mi vergogno di scrivere tutto questo,sadness
noto solo che quello che sto facendo sta rovinando il mio momento felice perché questo sentimento di insoddisfazione è la mia resistenza a ricevere l'amore nel modo genuino in cui viene consegnato,sadness
"La ammiro e sento che, anche se è meravigliosa e talentuosa, non ha ceduto alle pressioni di Hollywood come hanno fatto molti ascoltatori",joy
Non ho impegni né amici d'infanzia e mi sento un po' timido all'idea di uscire da solo,fear
"Mi sento vuoto dentro, il che non sorprende considerando che non ho mangiato tutto il giorno",sadness
ad una festa ho conosciuto una ragazza che mi ha attratto,joy
"Rendo sempre le cose più difficili, cosa che non mentirò a volte trovo un modo per complicare le cose molto semplici, tuttavia un nuovo bambino è un'impresa piuttosto grande e da questo commento e da molti molti altri ho la sensazione che si consideri molto poco disturbato",sadness
ho la sensazione che sia troppo socievole,sadness
mi sento scoraggiato da ciò che ha detto il mio supervisore,sadness
