text,label
cominciai a sentirmi triste mentre fissavo l'abisso dell'obiettivo meno compito meno lista meno ness ma fortunatamente huda venne in soccorso con in,optimism
Ricordo di aver spedito la mia prima comunicazione di intenti al consiglio scolastico e di essermi sentito terribilmente ribelle e nervoso,fear
canto in silenzio sentendo che la calma comincia a tornare,optimism
mi sento come se stessi sostenendo una comunità che amo con ogni acquisto,joy
Lo dico soprattutto perché non mi sentivo molto bene più tardi quella sera,sadness
Consiglio vivamente di leggerlo soprattutto se stai attraversando momenti difficili o ti senti un po' senza speranza e sopraffatto,optimism
mi sento inutile e il tempo prezioso che ho perso è insopportabile,sadness
"non so cosa dire qui non sono riuscito a farmi un'idea di questa colonna sonora, mi distraeva e non sembrava adattarsi perfettamente",sadness
da alcune ore provavo risentimento nei confronti dei miei genitori,sadness
suppongo che tutto vada di pari passo con il sentirsi sgraditi e soprattutto con l'essere evitati,sadness
Sono solo stanco di sentirmi stronzo e completamente inutile,anger
Ciò che mi preoccupa particolarmente è il fatto che questi israeliani costituiscono probabilmente il settore della società più propenso a raggiungere un accordo con i palestinesi,sadness
"mi sento come se fossi stato così ispirato e mi fossi sforzato in tutte le direzioni, ma alla fine ho voglia di sedermi e seguire il flusso",optimism
non so se mi abituerò mai a sentirmi inadeguato in quanto sono sempre stato orgoglioso di essere una persona che in qualche modo si è già affermata in un settore spietato dove indovinare la tua esperienza e decisione può rovinare le multinazionali,anger
"non riesco nemmeno a descriverti come ci si sente quando si soffre di una malattia mortale, quanto è facile arrendersi e rispondere a quei colpi di morte alla porta della tua vita",disgust
mi sento come se mi odiassi da quando sono nato e vorresti che non fossi mai nato,anger
Sento anche che le circostanze sono fuori dal mio controllo e ostili,anger
mi sento felice di questo,joy
"sento che la nostra società ha programmato le bambine affinché inizino a sognare di avere un principe azzurro, un matrimonio importante e una famiglia felice già da giovanissime",joy
Gestisco i sentimenti per il principe azzurro e il ragazzo,joy
"Faccio senza meta tutto ciò che mi va di fare, senza senso del rimo o della ragione, mi distraggo facilmente e inizio a rimbalzare qualcos'altro inutilmente senza finire ciò che ho iniziato",sadness
ho la sensazione che sarà molto seccata con me alla fine della gara perché sarò più interessato a scattare foto che a prestare attenzione al ritmo,anger
"ho iniziato a sentirmi un po' incazzato quando ho condiviso gli annunci pubblicitari creando post sul blog o condividendoli sui miei social network, ma ci sono altre persone là fuori che condividono i loro annunci chiedendo alle persone di fare clic su quei collegamenti",anger
mi sono reso conto che l'abbigliamento è fatto in tutte le taglie e non devo sembrare una modella per sentirmi più accettabile per me stessa,anticipation
"non ho mai avuto la sensazione che sia davvero pericoloso, ma le sirene soffocano i pogues e il reggae circa tre volte all'ora",fear
Faccio quello che faccio perché mi sembra noioso seguire il flusso consueto,sadness
Non ho più questa sensazione di dubbio perché so che quando va a casa dei suoi amici ci sono un sacco di ragazze troie lì,disgust
Mi sento sempre sotto pressione quando gioco contro qualcuno,sadness
Mi sento molto privilegiato che tu l'abbia fatto e spero che rimarrai un po' e commenterai se vuoi,optimism
"ho solo bisogno di rinunciare ai sentimenti, alle relazioni premurose",optimism
mi sento riuscito a trovare un equilibrio tra lavoro retribuito e vita familiare oppure sono soddisfatto dell'equilibrio che ho raggiunto tra lavoro e vita su una scala da a,optimism
mi sentivo bene,sadness
mi sento così pieno di odio stamattina,sadness
So che non ho problemi a incontrare nuove persone e sentirmi accettato,optimism
mi sento meno avventuroso,fear
"Mi sento generoso, rendiamolo vincitore e",optimism
Sento quello che penso in modo che possa essere rassicurata su ciò che significa per me,optimism
sceglierò di non concentrarmi su di lui concentrandomi invece su come mi sento cercherò di non concentrarmi su di lui e invece di farmi agitare da lui sceglierò di lasciare andare i sentimenti negativi,sadness
mi sento un po' impotente,sadness
Cerco un amore rifiutato perché sento di non meritare l'amore fedele e monogamo,sadness
Adoro il tuo stile e mi sento molto a mio agio con i tuoi scritti,joy
Semplicemente non mi sento più impressionato e felice delle cose come prima,sadness
mi sento il ragazzo popolare a scuola,joy
"ho la sensazione che tutti questi giorni di menti turbate siano inutili, alla fine lascerò che rimanga lo status quo d",optimism
ho un compito che odio fare metto acceso il timer della cucina per quindici minuti mi fa sentire come se non dovessi torturarmi a lungo,anger
mi sento come se fossi seduto su questa stupida sedia da ore,disgust
ho Angel da solo e anche se mi sento un po' più rilassato so che sono ancora molto stressato dal viaggio di domani e da tutte le cose che dobbiamo fare prima di domani,fear
mi sento rassicurato che se mi succedesse qualcosa i miei ospiti potrebbero facilmente ottenere l'aiuto di cui hanno bisogno,optimism
"mi sento come se fossi così dispettoso, così negativo su tutto e tutti adesso",sadness
Comincio a sentirmi un adulto favoloso,joy
sento l'aria fresca della notte contro il mio viso,joy
mi sento così irritato per tutto questo,anger
non mi sento poi così romantico,sadness
sento che siamo molto benedetti,optimism
Devo dirti che per un po' mi sono sentito triste e condannato e alcune brutte nuvole grigie incombevano intorno a me,sadness
mi sento in colpa per aver protetto me stesso quando invece dovrei impegnarmi di più per sostenere chi mi circonda,sadness
"Penso che parlare per un mese sia accettabile, ma per favore, per favore, riunitevi dopo",optimism
Potrei pensare che mi chiedo quanti giorni ho prima di sentirmi malissimo,sadness
non so cosa ho in me e i dolci mi fanno sentire allegro e soddisfatto di tutto,joy
Sento che ha danneggiato il tuo rapporto con Tygerman e il nostro reciproco,sadness
Mi sento sinceramente interessato al fatto che soffra per quello che ha detto Stanley,sadness
Sto allattando il mio neonato e mi chiedevo per quanto tempo il mio seno sarà tenero e super grande,joy
"mi sono ritrovato a chiedermi come potrebbero sentirsi i suoi figliastri nel fatto di essere così prominenti nel libro, il loro rapporto con Valente non è sempre pacifico e armonioso e lei commenta in modo abbastanza franco come la facevano sentire in alcune occasioni",optimism
L'ultima volta ho riconosciuto immediatamente il mio vestito perché mi ha fatto sentire speciale ed è la reazione che volevo anche questa volta,joy
sento che Dio mi chiama lì e se lo vorrà sarò un prete per lui e per il resto dei fedeli,optimism
Mi è stato detto più e più volte che non mi è permesso sentirmi infelice,sadness
Alterno il sentimento imbarazzato e l'eccitazione per il fatto che io e mia sorella quasi adolescente condividiamo interessi simili per i libri,joy
mi sento rinvigorito quando guardo questa immagine proprio come ho fatto quando ho guardato le altre due foto,joy
mi sento quasi come se stessi aprendo la strada al ricordo più piacevole che Prabhupada mi ha salvato e che la mia vita adesso è reale,joy
"mi sento bene, aumento",joy
mi sento esausto oggi,sadness
Mi sento davvero male e la vita ha preso il sopravvento e non sono riuscito a sistemare e spedire il mio pacco in tempo per il quale ho,sadness
Onestamente non ero sicuro se il dolore che sentivo fosse dovuto all'intestino irritabile o addirittura alle contrazioni,sadness
Mi controllo e forzo un po' di sole che non sento affatto nella mia voce per indicare che questo sfortunato lasso di diversi minuti è finito e che lo supereremo ricominciare da capo riprova,optimism
Non sono sicuro del motivo per cui mi sento ancora come se avessi bisogno di essere accettato socialmente,sadness
amo stare in riva all'oceano quando mi sento angosciato,joy
"Indosso i pannolini di tanto in tanto, ma solo quando mi sento casual",anticipation
sento che questo semestre è stato positivo per me,optimism
voglio provare emozioni diverse da quelle dolorose senza l'aiuto di farmaci,sadness
"Sono pigro, i miei personaggi rientrano nelle categorie di persone compiaciute e/o blasfeme e le loro persone che si sentono disturbate da persone compiaciute e/o blasfeme",sadness
mi sento gentile e tu?,optimism
Sono trascorse sei settimane dal mio anno sabbatico e mi sento completamente inutile,sadness
ottengo progetti in cui sono bloccato e mi sento così stupido quando ho così tante domande da porre,sadness
Ho la sensazione che anche il pettirosso che la costruisce sotto il nostro ponte si stia incazzando,anger
mi sento di malumore e non riesco a pensare correttamente quando sono privato del cibo per più di due ore,sadness
Sono il tipo di persona in cui il sole mi aiuta a sentirmi e la natura cupa delle giornate piovose e nuvolose mi rende depresso,sadness
"Non voglio usare la parola problemi e sento di sapere che probabilmente verranno risolti, ma amico",sadness
"Penso che risalga al fatto di non sentirmi mai accettato quando stavo crescendo, una diatriba interna appresa che devo lasciare andare",sadness
mi sento un po' scoraggiato,sadness
sento le tue dita delicate,joy
mi sento così felice di fare questo viaggio perché penso che finalmente potrò rilassarmi e sentirmi a mio agio a casa e in qualche modo fondermi di nuovo in esso,joy
mi sento ancora estremamente impotente,sadness
qualcuno che si comporta in modo stupido in pubblico,anger
mi sento innocente nelle notti d'estate,joy
sono rimasto colpito dalla professionalità e dalle specifiche che la manutenzione si prefigge,joy
avevo la sensazione che mi mancasse qualcosa mentre i personaggi si spostavano da un posto all'altro,sadness
mi sento un po' stressato al pensiero che il viaggio sia così vicino a diventare realtà,fear
"mi sento sempre più convinto, soprattutto dopo un anno passato molto difficile, che trovare qualcuno che ami e che ti ama con tutto il cuore può cambiare il corso della tua vita e darti il ​​sapore e il sostegno emotivo per viverla",optimism
mi sento così solo al mondo senza nessuno con cui parlare con cui condividere i miei sentimenti,sadness
"ho iniziato a notare e poi a chiedermi, alla fine mi sono sentito un po' allarmato",fear
sento che è mio solenne dovere avvisarti,optimism
ho iniziato il mio semestre autunnale e mi sento elettrizzato,joy
"Non vedo come possiamo andare oltre, ma raramente mi sento così incerto riguardo alle cose",fear
mi sento davvero frustrato ogni volta che parlo con loro mi sento anche compassionevole nei loro confronti perché credono così appassionatamente in cose che sono completamente sbagliate e che francamente non hanno senso,anger
mi sento ingannato e in un altro mi vergogno di aver trascurato un difetto così evidente,sadness
penso che potrei sentirmi socievole,optimism
"Mi sento un po' in apprensione, ma sono sicuro che passerà una volta che avrò il primo trattamento e con le vostre preghiere",optimism
Sono tornato e mi sento creativo,joy
penso a certe persone mi sento un po' scoraggiato per come sono andate le cose tra loro sembra tutto superficiale e semplicemente schifoso,sadness
Non ho bisogno di lasciar cadere i sentimenti come una patata bollente o di sbattergli la porta addosso,anger
mi sento poco impaziente soprattutto pensando a chi quel mascalzone verrà a impormi la sua volontà,anger
"ho scoperto di essere incinta, il che è già molto, ma mi fa sentire un po' meno spaventata sapendo che il mio medico controlla tutto e prende le cose giorno per giorno",fear
"Ho letto da altri che hanno attraversato circostanze simili, sembra abbastanza comune e mi aiuta a sentirmi meno nevrotico",optimism
"Non corro da molto tempo dalla mia mezza maratona, quindi mi tremano le gambe adesso",fear
"Non mi sentivo all'altezza, eppure ho incolpato il mio fidanzato per avermi abbattuto",sadness
"scrivo, mi sento vivace ed entusiasta di esprimere le mie idee",joy
"oggi ho bevuto un drink che dovrebbe darti un'energia illimitata per un po', anche se ero così freddo che non mi sentivo elastico, anche se ho notato che il mio discorso si è accelerato dopo circa qualche minuto",joy
dico ma la libertà mi sento sola,sadness
ti aiuterò ad apparecchiare la tavola raccogliendo i piatti dopo che avremo finito di mangiare e se mi sentirò particolarmente affascinante quel giorno non sceglierò il cibo alla ricerca di lucertole in casa tua né uscirò con le branchie verdi dopo aver usato il tuo bagno,optimism
"mi preparo per scrivere sul blog, mi sento così noioso",sadness
mi sento patetico perché non dovrei lamentarmi di queste cose quando là fuori le persone stanno attraversando momenti davvero difficili e queste sono solo stronzate,anger
So che normalmente non condivido i regali di altre persone a meno che non mi senta molto appassionato di loro,optimism
"Adoro sentirmi spensierato e senza tutti questi sentimenti nervosi che mi attraversano il corpo, come se mi fossi appena visto su Americas Most Wanted",joy
Mi sento un po' intontito stamattina perché sono tornato al lavoro dopo che Alex e io siamo tornati tardi ieri sera da un lungo weekend a Los Angeles,sadness
lavoravo come editore e parte del mio lavoro era rifiutare i manoscritti lo odiavo perché in quelle lettere di accompagnamento potevo sentire l'attesa e il desiderio dello scrittore,sadness
ho potuto sentirmi carina,joy
"Yori Aoshi e forse altre cose mi hanno riportato alla mente molti vecchi valori e sentimenti dimenticati che provavo nei confronti di una relazione, se non altro che gli innocenti provano una relazione in cui nulla è complicato e si tratta solo di stare insieme",joy
Ho la sensazione che comunque andranno tutti d'accordo perché sono troppo impaziente per aspettare il cambiamento,sadness
mi sentivo giocoso quindi ho creato un piccolo pupazzo di neve che aveva solo i piedi ma pensavo fosse carino,joy
"A volte mi sento paranoico, ma so che questi pensieri sono sciocchi",fear
Soffrerei di depressione e mi sentirei un peso per mio marito che ci sostiene,sadness
non voglio negare ciò per cui sento che il mio corpo soffre,disgust
ero così stanco di sentirmi schifoso,sadness
"So che ciò che voglio richiederà il prossimo semestre, ma mi sento del tutto troppo compiacente",sadness
faccio fatica a godermi le cose che amavo nonostante ciò esco e mi circondo di persone l'unica cosa che voglio fare è isolarmi da tutti e nascondermi sotto il piumone mi sento solo e apatico verso quasi tutto ciò che mi circonda,sadness
"ho appena scoperto che il mio istinto era sgradevole, anche se era corretto",anger
Ricordo che a volte mi sentivo sollevato nel stare con i miei nonni e le persone anziane,sadness
mi sento minacciato da persone che hanno effettivamente imparato cose al college,disgust
le ho chiesto se poteva sentire l'anima del suo prezioso cane,joy
mi sento davvero irritabile e poi tutto gira di nuovo,anger
sento che non ho bisogno della scuola per essere intelligente,sadness
"Sono così entusiasta di incontrarla, onorato che posso portarla con me, sentirmi così speciale ogni volta che calcia",joy
"mi sento agitato, ansioso e semplicemente strano",fear
"Sapevo che quel commento era offensivo, ma ero così arrabbiato quando qualcuno che non aveva la minima idea di come avrei dovuto sentirmi, che non mi importava se si sentivano insultati",anger
mi sento così in imbarazzo per i miei vestiti quando sono a scuola,sadness
non mi sentivo come se avessi impressionato la madre amante,disgust
"Non mi sono mai permesso di sentirmi umiliato, non avevo fatto nulla di male e la vita era già abbastanza difficile senza che mi fosse negato il rispetto per me stesso",anger
Sento il bisogno di fermarmi e preparare della deliziosa pasta con la carne o qualcosa del genere nonostante fossi uscito prima per una cena a base di arrosto,sadness
mi sento in sintonia con il Dalai Lama,sadness
"non fornirò tutte le informazioni rilevanti forse perché mi sento intimidito, imbarazzato o troppo deferente",sadness
Mi sento distrutto dentro ma non lo ammetto,sadness
mi sento in imbarazzo a scriverne,sadness
Mi sento abbastanza ottimista ma tengo ancora le dita incrociate,optimism
mi sento una mamma davvero schifosa in questo momento,sadness
Ho lasciato il gioco sentendomi un po' devastato e sono rimasto seduto a contemplare le mie scelte per un po' di tempo,sadness
ho iniziato a chiedermi se fossi o meno sul percorso perché mi sentivo confuso,disgust
Mi sono sentito davvero triste per alcune situazioni della mia vita e sto riempiendo le mie emozioni di bene,sadness
"Immagino di poter dire che mi sentivo piuttosto di merda, come se tutti i sentimenti che avevo represso dal truc stessero iniziando a emergere",sadness
"Ero come te, sento tutto, non sono affatto insensibile",sadness
mi ritengo soddisfatto di una visione per il momento,joy
"mi dispiaceva per me stesso, perché io",sadness
mi sentivo in ripresa e mentalmente mi sentivo molto stabile,optimism
mi sento generoso e rimango composto,optimism
"penso sempre a comportarmi come voglio, quindi anche quando sono scontroso ho bisogno di comportarmi in modo piacevole e felice e poi inizierò a sentirmi sempre più così",optimism
potevo sentire il suo sorriso trionfante alle mie spalle,joy
So come ci si sente ad essere la popolare boy band in cima alla quale sembra che il pop stia andando in una direzione,anticipation
sento che dovrei anche menzionare che c'erano dei contenuti di cui non ero entusiasta,anticipation
Non mi sentivo estasiato dopo ogni allenamento o qualcosa del genere,joy
"Mi sento davvero intontito oggi, come se tutto il mio viso e il mio corpo fossero improvvisamente tutti spessi e come fango",sadness
"non lo so, mi sento davvero impotente al riguardo",sadness
mi sento ferito e decido di non dire che sono ferito ma inventare invece una storia che tolga di mezzo l'altra persona perché si comporta in modo scortese o scortese con me,anger
"mi dispiace se ti senti offeso dalla mia affermazione umoristica, amico mio",joy
Penso che dovrei ignorare questo sentimento per il bene della nostra preziosa amicizia,optimism
Accedo sentendomi vagamente socievole e dopo un breve periodo di tempo ho socializzato completamente,joy
Ho la sensazione che sia rimasto sorpreso come tutti gli altri quando la gente ha iniziato ad ammalarsi,disgust
mi sento piuttosto svogliato in questo momento,sadness
"mi sento di nuovo coraggioso, proveremo anche l'arrampicata su ghiaccio in nipigon e le slitte trainate da cani",optimism
voglio trovare la pace perché ci sono così tante cose che accadono nel mondo che influenzano così tante altre persone e mi sento egoista per essere così triste quattro anni dopo,sadness
"Suppongo che lo farò, ma continuo a rimandarli, sai, mi sento inadeguato e tutta quella roba",sadness
"mi sento incredibilmente egoista a dirlo, ma ero portato a credere che potevo fidarmi che, qualunque cosa accadesse, avrei avuto l'attenzione e lo spazio di cui avevo bisogno dalle persone che sentivo che mi amavano",optimism
ho iniziato sentendomi fantastico,joy
lo odio e il sentimento è abbastanza reciproco lo trovo odioso e lui pensa che io sia una stronza ancora una volta non ha niente a che fare con quello che è successo e nessuno pensa meno a nessuno per questo motivo,anger
"Mi sembrava che volessi dedicare la mia vita al telefono per sempre alla conoscenza, all'amore, ai sentimenti, al vedere, al credere, nel fidarmi di lei e nel prendermi cura di lei",optimism
Ho anche molta nostalgia di tutti questi ricordi del liceo,joy
mi sento più produttivo quando splende il sole,optimism
sento che va ben oltre la riverenza artistica,optimism
mi sento spiritualmente rinvigorito se fisicamente stanco,joy
Sento lo spirito natalizio quindi mi sembra il momento perfetto per menzionare un'idea che mi frullava per la testa,joy
Presumo che l'inquisizione non significasse subspazio ma più uno stato in cui ci si sente molto sottomessi,fear
"quello che posso dire è che, nonostante le mie occasionali battute contrarie, ritengo che sia fondamentale che il lettore moderno comprenda che non tutti i tedeschi erano devoti nazisti e molti in effetti detestavano l'ideologia del partito, in particolare gli accademici e coloro che venivano arruolati con la forza in servizio come Gunther e compagnia",anger
"mi sento così insoddisfatto, arrabbiato e imbarazzato",sadness
Mi sento bene riguardo a questo lavoro perché non è poi così male e non è così bello,optimism
Ero così deprimente che mi sentivo come se avessi rotto una settimana dopo che lei si era fidanzata,sadness
mi sentivo irrequieto,sadness
"Mi sento benissimo e in ottima forma, sono ottimista che guarirò bene e velocemente, pur rimanendo realistico e che mi sentirò davvero uno schifo per la prima settimana",optimism
"vado per giorni, come è successo di recente, mi sento più chiaro e compassionevole",optimism
mi sento più estroverso che mai,joy
non posso fare a meno di sentirmi stupito,joy
"Non ho sempre la sensazione di avere uno stile fantastico e la maggior parte dei giorni scelgo la comodità rispetto a qualsiasi altra cosa, ma c'è una cosa che credo faccia la differenza nel modo in cui mi sento riguardo a me stessa ed è il trucco",optimism
Sono davvero felice della mia piantatrice di pneumatici che continua a fiorire,joy
Mi sento un po' frenetico oggi con tutto quello che devo fare,fear
mi sento come il ragazzino stupido e nerd seduto nel suo cortile tutto solo ad ascoltare e guardare attraverso la recinzione il ragazzino popolare che festeggia il suo compleanno con tutti i suoi fantastici amici che hai sempre desiderato fossero tuoi,sadness
mi sento piuttosto un href http parole non dette tenute dentro,joy
Lo sento in modo molto più intenso dopo la perdita del nostro dolce ragazzo Oliver,sadness
quel giorno me ne andai sentendomi un po' sporco e chiedendomi se avrei dovuto moralmente seguire il corso,anger
mi sento ancora davvero scosso per tutta la faccenda,fear
ho riflettuto e riflettuto su tutto ciò e alla fine ho deciso di combatterlo perché il solo pensiero mi faceva sentire così indignato e ingiusto,anger
Ho la sensazione travolgente di essere davvero benedetto,joy
"Immagino che in termini non metaforici sembri scontroso, infelice, insensibile e stronzo",anger
"mi sento in colpa, ecco perché",sadness
"Ho molto rispetto per questo tipo di fotografia più di quello che provo per quel genere di cose finte che consiste per lo più in effetti di nebbia e ragazze che sembrano appena uscite da un romanzo di Lewis Carroll, un genere tenuto in grande considerazione da molti fotografi emergenti",optimism
mi sentivo un po' sentimentale,sadness
non so se fosse perché avevo quasi la sensazione che potessi piacergli davvero o se fosse perché avevo la sensazione che gli piacessi Olivia,joy
Mi sentivo piuttosto scontroso quando Ajmed parcheggiò la jeep davanti a un'altra enorme roccia all'inizio del crepuscolo,sadness
mi hanno fatto vergognare di chi ero,sadness
mi sento insicuro riguardo alle mie braccia,sadness
Vorrei sentirmi dignitoso nella mia patria come in ogni altro paese,optimism
Sento che gli studenti della mia classe apprezzeranno e rispetteranno le opportunità di utilizzare la propria creatività artistica,optimism
"mi piacciono i kickoff, per prendere in prestito un'espressione da un inglese che conosco, perché non mi sento frettoloso al mattino",optimism
sento il mio dolce ragazzo che percorre questa strada difficile al mio fianco,sadness
mi sento ricco per un'occasione speciale comprerò il granchio,joy
"Lo indosso ancora spesso, soprattutto se mi sento ansioso o preoccupato per il futuro",fear
Sto combattendo contro il raffreddore che si è sviluppato ieri sera e non mi sentivo molto energico stamattina,sadness
mi sento proprio come John di Brave New World,joy
ammetto che il mormonismo è una follia mi sento come se Krakauer avesse scelto quasi a caso una religione da separare e considerare violenta,anger
"mi sentivo uno schifo, ho comunque deciso di andare",sadness
"Generalmente mi astengo dal mettere qui le band dei miei amici soprattutto perché mi sento dannatamente strano a riguardo, ma fanculo",anger
mi sento benissimo ma non lo martellerò a casa,optimism
"Sono più vecchio e la mia vita è molto diversa, posso sentire quanto fossi stupito quella mattina",joy
Voglio solo smettere di sentirmi così terrorizzato dall'ignoto,fear
quello che so è che mi sento un po' carente nel reparto romanticismo,sadness
Mi sento così riguardo a Blake Lively,joy
non posso fare questo che mi faccia sentire impotente,sadness
Mi sento più fiducioso oggi rispetto a ieri,optimism
faccio le cose secondo i miei sentimenti intuito disturbato dalle tasse scolastiche studi sci corpi di volontari infestazioni cani chitarra incantata pianoforte film horror thriller misteri film noiosi cartoni animati qualsiasi canzone con un bel testo musica,optimism
Ho accompagnato Erik sentendomi piuttosto scontento della serata,sadness
sono scivolato fuori sentendomi un po' scosso,fear
"mi sento affascinante, mi sento stravagante",joy
"sono sicuro che non ha idea di come mi sento veramente, non solo sono immensamente attratto da lui, ma è intelligente e possiamo davvero goderci la conversazione",joy
Comincio a sentirmi sottomesso semplicemente ammettendolo,disgust
mi sento inutile restituire false,sadness
"Volevo scriverlo per memoria, ma giorni dopo l'episodio mi sentivo ancora estremamente emozionato e non avevo idea di come iniziare",sadness
andrò a diverse feste e non vedo l'ora di sentirmi molto a disagio andrò a diverse feste e non vedo l'ora di sentirmi molto a disagio a href http badplaydate,sadness
Mi sveglio ogni mattina entusiasta della colazione invece di sentirmi come se non potessi essere disturbato,joy
sento che mi hanno improvvisamente isolato in un angolo del passato ma è come se all'improvviso fossi diventato un ricordo attaccato a un nome su un elenco telefonico,sadness
Dirò solo che mi sento geloso e arrabbiato,anger
"penso che i veri uomini siano quelli che ti aprono le porte, che si comportano in modo cavalleresco come camminare sul marciapiede più vicino alla strada per tenerti al sicuro, che ti tengono per mano e ti fanno sentire come se fossi apprezzato",optimism
Mi sento così violento che ho tremato per l'attesa,anger
sento che con la mia dieta vegana superiore non dovrei ammalarmi affatto,sadness
mi sento rispettato dove lavoro però,optimism
mi sento stupito e sorpreso quando trovo la domanda esatta che sto cercando di porre,surprise
ho superato un esame di cui ero assolutamente certo di non averlo superato,fear
guardo nel portafoglio e sento un brivido freddo,fear
mi chiedo cosa pensano gli altri studenti delle mie classi del fatto che non ho paura di dare risposte là fuori,fear
mi sento forte per alcuni motivi,optimism
mi sento risentito perché ho sacrificato molto per lei per molto poco in cambio,sadness
scalare una montagna per vedere un panorama,joy
Mi sento molto distratto oggi,sadness
Ho passato gli ultimi giorni sentendomi irritato con me stesso perché non scrivo,anger
"Sono in doppia al lavoro, non mi sentivo particolarmente socievole quando ho conosciuto la mia nuova compagna di stanza, quindi spero che non pensi che io sia una completa stronza",anger
"penso, ma non sono convinto, che Twitter sia lo strumento migliore per questo",anticipation
"mi sento fottuto, il nastro è stato ri-registrato",anger
mi sento semplicemente stupito quando guardo indietro,joy
mi sento un po' danneggiato,sadness
"mi è stato chiesto di fare il lavoro di illustrazione per il secondo volume delle Cronache della Città Infernale ero davvero emozionato ma non potevo fare a meno di sentirmi un po' in apprensione allo stesso tempo perché, come ho già descritto, sono abbastanza nuovo a tutto questo",fear
"Oggi mi sento incredibilmente scontroso, una combinazione di pioggia da raffreddore da fieno e stress per il nostro trasloco, speriamo imminente",sadness
"Sono sicuro che andrà tutto bene, indipendentemente da ciò che sto attraversando attualmente",optimism
stavo letteralmente frugando nell'acqua sentendomi come un criceto annegato senza successo,sadness
Mi sentivo depresso per i prezzi dei tessuti e per quanto costa questo hobby,sadness
"Ho la sensazione che il tifone non sia così popolare come allora, quando c'era Solbi",anticipation
mi sento minacciato perché mi ha attaccato nell'arena,fear
mi sento patetico e privo di ispirazione,sadness
"non mi sento solo attratto da lui, ma completamente affascinato e affascinato da lui, come se fosse una specie di altra creatura mondana con dentro di sé nient'altro che una luce davvero brillante",joy
mi sembra scortese ignorare le persone,disgust
Mi sento benissimo oggi perché amo il mio lavoro,joy
"Sono stanco di parlare di me stesso, mi sento così vanitoso, lo adoro",sadness
"Sento che ci sono persone molto intelligenti che possono contare tutti questi numeri, ma io non lo sono",disgust
"ovviamente sì, ho fatto un viaggio di andata e ritorno di un'ora per esibirmi per minuti e ho consumato un pasto cinese davvero poco raccomandabile che mi ha fatto sentire decisamente delicato, ma nel complesso mi sono davvero divertito",joy
mi sento uno stronzo ingrato,anger
Non mi sento davvero così piagnucoloso,sadness
"Non dirò che i sentimenti di insicurezza se ne sono andati, ma se mi sento di merda prendo semplicemente la carta e la leggo",anger
sono sorpreso che sia scioccata da quello che ho detto e comincio a sentirmi sgomento mentre diventa sempre più comprensiva nelle sue risposte nei miei confronti,sadness
"Non ero sicuro di cosa mi avesse spinto a pensare, dato che mi sento così fortunato in questi giorni e l'idea di arrendermi non ha fatto parte del mio processo di pensiero e raramente lo è da quanto ricordo",optimism
"mi prendo un giorno libero dalla scrittura e sento la pressione di essere divertente e di ridere delle tue storie e condividere un po' di blog, l'amore lunedì è meraviglioso a href http geremiafamily",joy
"adoro questo legame con la vita all'aria aperta, sentire gli uccelli appena tornati da lontano e il mio viso morso dal dolce gelo di una brezza primaverile e sentirmi come se stessi facendo qualcosa di produttivo",joy
vorrei che ci fosse qualcosa del genere quando ero più giovane avevo difficoltà a fare domande senza sentirmi in imbarazzo o a disagio,sadness
"Continuavo a provare a sentirmi scioccato, depresso o in qualche modo colpito, ma non potevo",sadness
penso che sia perché sento che non è importante uscire con la gente o parlare con la gente perché sembra che io abbia poco da dire che sia interessante,sadness
"Mi sento ottimista, ma è impossibile descrivere la follia esausta, piena di adrenalina, di avere un bambino prematuro in terapia intensiva neonatale.",joy
Sono un po' in apprensione per tutte le attività grue di questo fine settimana,fear
Odio essere la ragazza delle feste perché mi sento una tale ipocrita perché li ho sempre odiati,anger
sono andato ad al anon e ho parlato con il mio sponsor di quello che ho provato ultimamente e dei miei problemi e mi ha assicurato che stavo facendo progressi,optimism
Immagino che tutte le coppie sposate abbiano giorni di tanto in tanto in cui un partner si sente violento a livello domestico nei confronti dell'altro,anger
mi sento sciocco e infelice per essermi ubriacato così facilmente,sadness
"Mi sento negligente, sento che avrei dovuto restare per un mese o due ma non potevo",sadness
Mi sto ancora lanciando la sfida di dipingere le rose in un modo che sento di catturare la loro bellezza e il loro dolce profumo,joy
Mi sento davvero molto ansioso di distruggere la vita di qualcuno e tuttavia voglio sempre aiutare tutti quelli che mi circondano,optimism
"sono sprofondato nel sentirmi completamente soddisfatto quando è finito e oh, il sesso è stato super eccellente perché entrambi morivano dalla voglia di avvicinarsi quindi c'era un limite di intensità entrambe le volte e l'accumulo ne ha fatto valere la pena oltre a quanto faceva caldo",joy
Mi sento fortunato di poter dare le cose per scontate,joy
"ero un po' sprog e mi sentivo vomitato, svogliato e incapace di mangiare, la mamma sarebbe andata bene, pensaci, cosa diavolo potresti mangiare?",sadness
"semplicemente non capisco il tradimento, il mentire, il nascondersi e il farmi sentire una schifezza con i commenti in cui sei paranoico",anger
devo continuamente scavare nel profondo di me stesso per spingermi avanti e fare di più e in questo momento mi sento malissimo come se non mi avesse portato molto da nessuna parte e tutta l'energia extra fosse stata completamente sprecata,sadness
vincere una gara di canottaggio ad una regata di karapiro con altri amici,joy
"Sono ancora un po' confuso su cosa provo per lui, soprattutto perché mi è piaciuto l'a href",joy
